therefore,525,それゆえに,adverb
certainly,536,確かに,adverb
instead,553,代わりに,adverb
usually,555,普通は,adverb
particularly,601,特に,adverb
simply,626,単に,adverb
recently,638,最近,adverb
exactly,670,正確に,adverb
thus,684,このように,adverb
indeed,697,本当に,adverb
yesterday,703,昨日,adverb
alone,719,一人で,adverb
tomorrow,726,明日,adverb
clearly,728,はっきりと,adverb
nearly,768,ほとんど,adverb
quickly,783,速く,adverb
generally,848,一般的に,adverb
obviously,886,明らかに,adverb
anyway,893,とにかく,adverb
completely,960,完全に,adverb
easily,969,容易に,adverb
ahead,974,前方へ,adverb
yeah,976,はい,adverb
immediately,988,すぐに,adverb
suddenly,997,急に,adverb
directly,1051,直接に,adverb
otherwise,1056,さもなければ,adverb
highly,1074,非常に,adverb
absolutely,1078,絶対に,adverb
slightly,1112,わずかに,adverb
apart,1121,離れて,adverb
eventually,1140,結局は,adverb
fully,1178,完全に,adverb
extremely,1257,極端に,adverb
unfortunately,1269,残念ながら,adverb
apparently,1277,明らかに,adverb
mostly,1287,大部分は,adverb
currently,1293,現在は,adverb
twice,1308,2回,adverb
somewhere,1320,どこかに,adverb
relatively,1326,比較的,adverb
hardly,1340,ほとんど?ない,adverb
possibly,1347,たぶん,adverb
carefully,1386,注意深く,adverb
totally,1396,完全に,adverb
moreover,1403,そのうえ,adverb
tonight,1414,今夜,adverb
normally,1424,通常は,adverb
basically,1435,基本的に,adverb
mainly,1438,主に,adverb
fairly,1466,かなり,adverb
necessarily,1509,必ずしも,adverb
slowly,1512,ゆっくりと,adverb
entirely,1544,完全に,adverb
strongly,1545,強く,adverb
definitely,1557,絶対に,adverb
nevertheless,1560,それにもかかわらず,adverb
previously,1562,以前に,adverb
largely,1564,主として,adverb
seriously,1590,真面目に,adverb
increasingly,1612,ますます,adverb
anywhere,1648,どこでも,adverb
specifically,1653,具体的に,adverb
significantly,1669,かなり,adverb
surely,1676,確かに,adverb
somewhat,1679,いくらか,adverb
somehow,1692,どういうわけか,adverb
frequently,1711,頻繁に,adverb
properly,1726,適切に,adverb
closely,1731,密接に,adverb
everywhere,1744,どこでも,adverb
meanwhile,1753,その間に,adverb
furthermore,1754,さらに,adverb
widely,1768,広く,adverb
equally,1772,等しく,adverb
merely,1798,単に,adverb
truly,1825,本当に,adverb
effectively,1842,効果的に,adverb
elsewhere,1843,どこかよそで,adverb
forth,1860,前方へ,adverb
abroad,1883,海外へ,adverb
perfectly,1888,完全に,adverb
personally,1899,個人的に,adverb
approximately,1902,およそ,adverb
partly,1916,一部分は,adverb
originally,1943,元来は,adverb
aside,1944,脇に,adverb
secondly,1946,第二に,adverb
primarily,1954,主に,adverb
rapidly,1968,急速に,adverb
typically,2006,典型的に,adverb
deeply,2012,深く,adverb
respectively,2018,それぞれ,adverb
ultimately,2020,結局,adverb
virtually,2072,実質的に,adverb
hence,2094,それゆえに,adverb
anymore,2107,もはや,adverb
heavily,2119,激しく,adverb
naturally,2143,自然に,adverb
initially,2146,最初は,adverb
rarely,2149,めったに?ない,adverb
constantly,2154,常に,adverb
badly,2157,ひどく,adverb
gradually,2188,徐々に,adverb
nowadays,2210,今日では,adverb
similarly,2247,同様に,adverb
regularly,2257,定期的に,adverb
briefly,2270,簡潔に,adverb
newly,2278,新しく,adverb
occasionally,2289,時々,adverb
precisely,2342,正確に,adverb
greatly,2418,大いに,adverb
successfully,2433,成功裏に,adverb
roughly,2450,おおよそ,adverb
literally,2488,文字通りに,adverb
forever,2507,永遠に,adverb
automatically,2521,自動的に,adverb
dramatically,2524,劇的に,adverb
consequently,2549,結果として,adverb
potentially,2558,潜在的に,adverb
presumably,2600,おそらく,adverb
regardless,2610,関係なく,adverb
hopefully,2615,願わくば,adverb
barely,2626,かろうじて,adverb
firmly,2635,固く,adverb
nowhere,2638,どこにも?ない,adverb
surprisingly,2646,驚くほど,adverb
differently,2650,異なって,adverb
firstly,2665,第一に,adverb
quietly,2672,静かに,adverb
altogether,2678,完全に,adverb
reasonably,2718,合理的に,adverb
subsequently,2749,その後,adverb
gently,2768,優しく,adverb
faithfully,2791,忠実に,adverb
that,15,あの,adjective
this,19,この,adjective
all,33,すべての,adjective
one,35,1つの,adjective
more,42,より多くの,adjective
some,53,いくつかの,adjective
other,54,他の,adjective
good,56,良い,adjective
first,78,最初の,adjective
new,79,新しい,adjective
any,83,何らかの,adjective
most,88,最も多くの,adjective
much,91,たくさんの,adjective
right,92,正しい,adjective
back,94,後ろの,adjective
many,99,多くの,adjective
such,100,そのような,adjective
last,101,最後の,adjective
long,115,長い,adjective
same,122,同じ,adjective
great,124,偉大な,adjective
both,128,両方の,adjective
own,129,自分の,adjective
little,132,小さい,adjective
another,140,別の,adjective
old,144,古い,adjective
each,145,それぞれの,adjective
late,147,遅い,adjective
high,148,高い,adjective
different,149,異なる,adjective
next,151,次の,adjective
kind,176,親切な,adjective
every,180,すべての,adjective
big,184,大きい,adjective
small,186,小さい,adjective
important,190,重要な,adjective
few,195,少ない,adjective
early,197,早い,adjective
large,210,大きい,adjective
second,226,2番目の,adjective
young,238,若い,adjective
far,245,遠い,adjective
less,253,より少ない,adjective
enough,267,十分な,adjective
bad,268,悪い,adjective
able,271,できる,adjective
present,275,現在の,adjective
sure,279,確信して,adjective
least,281,最小の,adjective
low,283,低い,adjective
public,287,公衆の,adjective
possible,290,可能な,adjective
hard,298,硬い,adjective
local,300,地元の,adjective
whole,310,全体の,adjective
several,348,いくつかの,adjective
light,349,軽い,adjective
real,354,本物の,adjective
clear,369,はっきりした,adjective
either,371,どちらかの,adjective
social,381,社会の,adjective
political,394,政治の,adjective
free,395,自由な,adjective
further,400,さらなる,adjective
general,404,一般的な,adjective
easy,408,簡単な,adjective
individual,409,個人の,adjective
full,410,満ちた,adjective
black,411,黒い,adjective
short,419,短い,adjective
near,427,近い,adjective
human,428,人間の,adjective
major,438,主要な,adjective
special,443,特別な,adjective
certain,451,確信して,adjective
main,453,主要な,adjective
available,459,利用可能な,adjective
strong,461,強い,adjective
particular,467,特定の,adjective
difficult,470,難しい,adjective
TRUE,478,真実の,adjective
white,482,白い,adjective
economic,493,経済の,adjective
nice,506,素敵な,adjective
happy,513,幸せな,adjective
round,519,丸い,adjective
likely,535,ありそうな,adjective
national,537,国家の,adjective
single,557,たった一つの,adjective
common,567,共通の,adjective
total,569,合計の,adjective
due,574,期限が来た,adjective
wrong,575,間違った,adjective
personal,585,個人の,adjective
patient,589,忍耐強い,adjective
current,590,現在の,adjective
similar,594,似ている,adjective
fine,597,晴れた,adjective
former,599,前の,adjective
poor,618,貧しい,adjective
fast,631,速い,adjective
foreign,633,外国の,adjective
pretty,637,きれいな,adjective
recent,641,最近の,adjective
official,643,公式の,adjective
financial,644,財政上の,adjective
private,648,個人の,adjective
international,662,国際的な,adjective
necessary,676,必要な,adjective
various,682,様々な,adjective
simple,688,簡単な,adjective
average,690,平均の,adjective
final,698,最後の,adjective
significant,720,重要な,adjective
direct,724,直接の,adjective
wide,753,広い,adjective
military,758,軍隊の,adjective
sorry,765,すまなく思って,adjective
ready,774,準備ができて,adjective
popular,790,人気のある,adjective
specific,791,特定の,adjective
beautiful,792,美しい,adjective
serious,796,重大な,adjective
red,800,赤い,adjective
modern,808,現代の,adjective
worth,816,価値がある,adjective
natural,817,自然の,adjective
potential,830,潜在的な,adjective
middle,836,中央の,adjective
deep,840,深い,adjective
normal,855,標準の,adjective
blue,858,青い,adjective
positive,859,積極的な,adjective
huge,862,巨大な,adjective
cold,867,寒い,adjective
successful,872,成功した,adjective
hot,885,暑い,adjective
unclear,887,不明瞭な,adjective
central,891,中心の,adjective
basic,911,基本的な,adjective
male,914,男性の,adjective
useful,918,役に立つ,adjective
previous,922,前の,adjective
dark,923,暗い,adjective
professional,936,専門職の,adjective
green,940,緑の,adjective
dead,947,死んだ,adjective
daily,955,毎日の,adjective
female,961,女性の,adjective
original,963,独創的な,adjective
legal,979,法律の,adjective
traditional,993,伝統的な,adjective
favorite,1000,お気に入りの,adjective
independent,1006,独立した,adjective
rich,1012,豊かな,adjective
famous,1017,有名な,adjective
appropriate,1019,適切な,adjective
warm,1021,暖かい,adjective
safe,1027,安全な,adjective
effective,1031,効果的な,adjective
correct,1032,正しい,adjective
medical,1033,医学の,adjective
aware,1039,気づいて,adjective
complex,1047,複雑な,adjective
heavy,1052,重い,adjective
extra,1058,追加の,adjective
expensive,1061,高価な,adjective
primary,1067,主要な,adjective
straight,1072,真っ直ぐな,adjective
wonderful,1076,素晴らしい,adjective
flat,1077,平らな,adjective
fair,1080,公正な,adjective
additional,1081,追加の,adjective
responsible,1082,責任がある,adjective
negative,1086,否定的な,adjective
alternative,1090,代わりの,adjective
cheap,1095,安い,adjective
double,1096,2倍の,adjective
perfect,1111,完全な,adjective
overall,1113,全体の,adjective
slow,1118,遅い,adjective
regular,1119,規則的な,adjective
physical,1120,身体の,adjective
federal,1123,連邦の,adjective
dry,1135,乾いた,adjective
chief,1155,主要な,adjective
cool,1156,涼しい,adjective
excellent,1163,優れた,adjective
global,1170,地球規模の,adjective
annual,1177,年次の,adjective
entire,1185,全体の,adjective
quick,1195,素早い,adjective
nuclear,1198,核の,adjective
senior,1207,年上の,adjective
neither,1216,どちらも?ない,adjective
left,1220,左の,adjective
busy,1233,忙しい,adjective
funny,1237,おかしい,adjective
equal,1254,等しい,adjective
commercial,1260,商業の,adjective
cultural,1265,文化の,adjective
brief,1270,簡潔な,adjective
initial,1282,最初の,adjective
critical,1285,批判的な,adjective
essential,1290,不可不可欠な,adjective
powerful,1300,力強い,adjective
fresh,1309,新鮮な,adjective
quiet,1313,静かな,adjective
obvious,1323,明白な,adjective
broad,1330,広い,adjective
actual,1335,実際の,adjective
strange,1345,奇妙な,adjective
impossible,1350,不可能な,adjective
afraid,1353,恐れて,adjective
active,1354,活動的な,adjective
religious,1356,宗教の,adjective
environmental,1360,環境の,adjective
healthy,1362,健康な,adjective
glad,1370,うれしい,adjective
opposite,1373,反対側の,adjective
comfortable,1384,快適な,adjective
usual,1385,いつもの,adjective
dear,1401,親愛なる,adjective
historical,1405,歴史の,adjective
dangerous,1419,危険な,adjective
familiar,1445,よく知られた,adjective
civil,1449,市民の,adjective
domestic,1454,国内の,adjective
technical,1458,技術的な,adjective
corporate,1465,企業の,adjective
tough,1469,たくましい,adjective
proper,1484,適切な,adjective
industrial,1494,産業の,adjective
relevant,1504,関連のある,adjective
bright,1510,明るい,adjective
internal,1517,内部の,adjective
secure,1523,安全な,adjective
typical,1536,典型的な,adjective
friendly,1538,友好的な,adjective
moral,1550,道徳的な,adjective
principal,1555,主要な,adjective
reasonable,1569,妥当な,adjective
odd,1574,奇妙な,adjective
characteristic,1582,特徴的な,adjective
narrow,1585,狭い,adjective
wild,1591,野生の,adjective
empty,1592,空の,adjective
unique,1594,独特な,adjective
practical,1598,実用的な,adjective
lovely,1600,素敵な,adjective
soft,1601,柔らかい,adjective
sexual,1609,性的の,adjective
conservative,1620,保守的な,adjective
musical,1630,音楽の,adjective
tiny,1636,とても小さい,adjective
careful,1637,注意深い,adjective
suitable,1638,適切な,adjective
native,1639,母国の,adjective
terrible,1644,ひどい,adjective
ordinary,1646,普通の,adjective
mental,1649,精神の,adjective
fat,1654,太った,adjective
chemical,1657,化学の,adjective
constant,1668,絶え間ない,adjective
considerable,1671,かなりの,adjective
ideal,1674,理想的な,adjective
weak,1685,弱い,adjective
thin,1698,薄い,adjective
formal,1700,公式の,adjective
latter,1704,後者の,adjective
sad,1710,悲しい,adjective
helpful,1713,役立つ,adjective
attractive,1715,魅力的な,adjective
sick,1716,病気の,adjective
unable,1718,できない,adjective
electronic,1722,電子の,adjective
ancient,1727,古代の,adjective
ill,1729,病気の,adjective
multiple,1732,多数の,adjective
mobile,1738,可動性の,adjective
academic,1751,学問の,adjective
scientific,1756,科学の,adjective
rare,1763,珍しい,adjective
minimum,1769,最小の,adjective
northern,1770,北の,adjective
alive,1774,生きている,adjective
variable,1779,変わりやすい,adjective
enormous,1780,巨大な,adjective
sweet,1781,甘い,adjective
permanent,1782,永続的な,adjective
tall,1785,背が高い,adjective
prior,1792,前の,adjective
online,1794,オンラインの,adjective
stable,1797,安定した,adjective
vast,1802,広大な,adjective
regional,1805,地域の,adjective
immediate,1806,即座の,adjective
angry,1813,怒った,adjective
temporary,1820,一時的な,adjective
liberal,1821,自由主義の,adjective
competitive,1824,競争の,adjective
yellow,1827,黄色い,adjective
emotional,1831,感情的な,adjective
prime,1838,最も重要な,adjective
maximum,1841,最大の,adjective
sharp,1846,鋭い,adjective
gray,1849,灰色の,adjective
extreme,1857,極端な,adjective
lucky,1866,幸運な,adjective
unusual,1873,異常な,adjective
classic,1875,古典の,adjective
fundamental,1881,基本的な,adjective
capable,1885,能力がある,adjective
presidential,1887,大統領の,adjective
proud,1890,誇りに思って,adjective
educational,1892,教育の,adjective
substantial,1894,かなりの,adjective
nearby,1895,近くの,adjective
valuable,1898,貴重な,adjective
brown,1913,茶色の,adjective
urban,1918,都市の,adjective
southern,1920,南の,adjective
massive,1923,巨大な,adjective
upper,1928,上の,adjective
sufficient,1932,十分な,adjective
sudden,1940,急な,adjective
consistent,1942,一致した,adjective
severe,1947,厳しい,adjective
plain,1961,明白な,adjective
rural,1963,田舎の,adjective
calm,1964,落ち着いた,adjective
efficient,1969,効率的な,adjective
dramatic,1975,劇的な,adjective
grateful,1977,感謝している,adjective
intellectual,1981,知的な,adjective
crucial,1983,決定的な,adjective
minor,1997,小さい方の,adjective
thick,2000,厚い,adjective
smart,2023,賢い,adjective
honest,2035,正直な,adjective
unlikely,2039,ありそうもない,adjective
gay,2040,陽気な、同性愛の,adjective
slight,2042,わずかな,adjective
unknown,2043,未知の,adjective
equivalent,2049,同等の,adjective
solid,2050,固体の,adjective
elderly,2052,年配の,adjective
contemporary,2059,現代の,adjective
numerous,2069,多数の,adjective
sensitive,2077,敏感な,adjective
nervous,2078,緊張して,adjective
tight,2083,きつい,adjective
wet,2084,濡れた,adjective
secondary,2085,二次の,adjective
grand,2093,壮大な,adjective
FALSE,2098,誤った,adjective
steady,2111,安定した,adjective
vital,2123,不可欠な,adjective
external,2125,外部の,adjective
spare,2126,予備の,adjective
guilty,2129,有罪の,adjective
apparent,2151,明らかな,adjective
western,2152,西の,adjective
everyday,2158,毎日の,adjective
loose,2185,緩い,adjective
evil,2190,邪悪な,adjective
remarkable,2191,注目すべき,adjective
extraordinary,2199,並外れた,adjective
brilliant,2200,輝かしい,adjective
awful,2206,ひどい,adjective
creative,2209,創造的な,adjective
agricultural,2212,農業の,adjective
confident,2218,自信がある,adjective
extensive,2231,広範囲な,adjective
inner,2235,内側の,adjective
pink,2238,桃色の,adjective
smooth,2241,滑らかな,adjective
radical,2246,根本的な,adjective
loud,2249,大声の,adjective
subsequent,2251,その後の,adjective
dirty,2255,汚い,adjective
blind,2263,盲目の,adjective
pure,2264,純粋な,adjective
bloody,2265,血まみれの,adjective
mature,2269,成熟した,adjective
crazy,2276,狂気じみた,adjective
parallel,2279,平行な,adjective
accurate,2283,正確な,adjective
conventional,2308,従来の,adjective
digital,2309,デジタルの,adjective
pleasant,2314,楽しい,adjective
overseas,2315,海外の,adjective
rough,2319,荒い,adjective
exact,2327,正確な,adjective
dependent,2336,依存している,adjective
moderate,2348,適度な,adjective
illegal,2353,違法の,adjective
universal,2355,普遍的な,adjective
adequate,2358,十分な,adjective
visual,2362,視覚の,adjective
stupid,2363,愚かな,adjective
keen,2364,鋭い,adjective
ethnic,2365,民族の,adjective
clinical,2367,臨床の,adjective
eastern,2368,東の,adjective
prompt,2375,迅速な,adjective
comprehensive,2384,包括的な,adjective
rapid,2389,速い,adjective
absolute,2398,絶対の,adjective
frequent,2409,頻繁な,adjective
counter,2412,反対の,adjective
mad,2417,怒った,adjective
visible,2419,目に見える,adjective
electric,2420,電気の,adjective
impressive,2421,印象的な,adjective
violent,2424,激しい,adjective
wealthy,2426,富裕な,adjective
acceptable,2428,許容できる,adjective
random,2432,無作為な,adjective
mutual,2439,相互の,adjective
genetic,2466,遺伝の,adjective
aggressive,2467,攻撃的な,adjective
literary,2470,文学の,adjective
silent,2474,静かな,adjective
classical,2480,古典的な,adjective
fantastic,2492,素晴らしい,adjective
historic,2495,歴史的な,adjective
remote,2497,遠い,adjective
pregnant,2511,妊娠している,adjective
reliable,2512,信頼できる,adjective
psychological,2523,心理的な,adjective
curious,2543,好奇心の強い,adjective
wooden,2544,木製の,adjective
democratic,2547,民主的な,adjective
intense,2564,強烈な,adjective
strict,2568,厳しい,adjective
concrete,2569,具体的な,adjective
damn,2571,ひどい,adjective
distinct,2572,はっきり異なる,adjective
wise,2577,賢い,adjective
mere,2582,単なる,adjective
racial,2613,人種の,adjective
romantic,2634,ロマンチックな,adjective
continuous,2652,継続的な,adjective
golden,2653,金の,adjective
biological,2658,生物学的な,adjective
weekly,2661,毎週の,adjective
anxious,2666,心配して,adjective
controversial,2685,議論を呼ぶ,adjective
raw,2686,生の,adjective
genuine,2698,本物の,adjective
silly,2702,愚かな,adjective
horrible,2709,恐ろしい,adjective
innocent,2714,無実の,adjective
flexible,2720,柔軟な,adjective
abstract,2721,抽象的な,adjective
precise,2723,正確な,adjective
distant,2724,遠い,adjective
monthly,2738,月次の,adjective
experimental,2744,実験的な,adjective
institutional,2745,制度上の,adjective
gentle,2750,優しい,adjective
functional,2755,機能的な,adjective
voluntary,2756,自発的な,adjective
pale,2757,青白い,adjective
organic,2760,有機の,adjective
structural,2763,構造的な,adjective
weird,2771,奇妙な,adjective
royal,2776,王の,adjective
theoretical,2777,理論的な,adjective
tender,2787,優しい,adjective
ugly,2789,醜い,adjective
solar,2796,太陽の,adjective
fortunate,2800,運が良い,adjective
alright,2801,申し分ない,adjective
lazy,2802,怠惰な,adjective
ashamed,2806,恥じて,adjective
